model,totalTime,attempts,answerWord,guessWords,won
Constraints,5.277512073516846,4,"{'answer': 'SINGE', 'letters': {'S': 1, 'I': 1, 'N': 1, 'G': 1, 'E': 1}}","[('TRACE', '00002'), ('EXOME', '10000'), ('SPINE', '20112'), ('SINGE', '22222'), None, None]",True
Constraints,5.086804628372192,4,"{'answer': 'SLYLY', 'letters': {'S': 1, 'L': 2, 'Y': 2}}","[('SALET', '20100'), ('SCOLD', '20020'), ('SKULL', '20021'), ('SLYLY', '22222'), None, None]",True
Constraints,3.1497981548309326,3,"{'answer': 'COMFY', 'letters': {'C': 1, 'O': 1, 'M': 1, 'F': 1, 'Y': 1}}","[('TRACE', '00010'), ('COMIX', '22200'), ('COMFY', '22222'), None, None, None]",True
Constraints,6.140976667404175,6,"{'answer': 'JOIST', 'letters': {'J': 1, 'O': 1, 'I': 1, 'S': 1, 'T': 1}}","[('SALET', '10002'), ('HORST', '02022'), ('MOIST', '02222'), ('ZOIST', '02222'), ('FOIST', '02222'), ('JOIST', '22222')]",True
Constraints,6.156649351119995,6,"{'answer': 'SPEED', 'letters': {'S': 1, 'P': 1, 'E': 2, 'D': 1}}","[('SALET', '20020'), ('SCYES', '20020'), ('SPUES', '22020'), ('SPREE', '22021'), ('SPIES', '22020'), ('SPEED', '22222')]",True
Constraints,6.18431544303894,6,"{'answer': 'AWOKE', 'letters': {'A': 1, 'W': 1, 'O': 1, 'K': 1, 'E': 1}}","[('SALET', '01010'), ('AGENE', '20100'), ('ABOVE', '20202'), ('APODE', '20202'), ('AFORE', '20202'), ('AWOKE', '22222')]",True
Constraints,5.116954326629639,4,"{'answer': 'RATIO', 'letters': {'R': 1, 'A': 1, 'T': 1, 'I': 1, 'O': 1}}","[('TRACE', '11100'), ('SORTA', '01111'), ('RATOO', '22210'), ('RATIO', '22222'), None, None]",True
Constraints,6.303700685501099,6,"{'answer': 'BOXER', 'letters': {'B': 1, 'O': 1, 'X': 1, 'E': 1, 'R': 1}}","[('SALET', '00020'), ('HIDER', '00022'), ('PURER', '00120'), ('FEWER', '01002'), ('ROGER', '12020'), ('BOXER', '22222')]",True
Constraints,6.3509790897369385,6,"{'answer': 'HENCE', 'letters': {'H': 1, 'E': 2, 'N': 1, 'C': 1}}","[('SALET', '00010'), ('RYMME', '00002'), ('PEEVE', '02100'), ('DOGIE', '00002'), ('JEUNE', '02012'), ('HENCE', '22222')]",True
Constraints,5.1345062255859375,5,"{'answer': 'COULD', 'letters': {'C': 1, 'O': 1, 'U': 1, 'L': 1, 'D': 1}}","[('TRACE', '00010'), ('COIGN', '22000'), ('COOPS', '22000'), ('COOMY', '22000'), ('COULD', '22222'), None]",True
Constraints,4.1163506507873535,4,"{'answer': 'TRUCE', 'letters': {'T': 1, 'R': 1, 'U': 1, 'C': 1, 'E': 1}}","[('SALET', '00011'), ('THROE', '20102'), ('TRIDE', '22002'), ('TRUCE', '22222'), None, None]",True
Constraints,7.126175403594971,6,"{'answer': 'ABATE', 'letters': {'A': 2, 'B': 1, 'T': 1, 'E': 1}}","[('SALET', '01011'), ('PEATY', '01220'), ('ENATE', '10220'), ('IRATE', '00222'), ('QUATE', '00222'), ('AMATE', '20222')]",False
Constraints,4.173522233963013,4,"{'answer': 'SPOOF', 'letters': {'S': 1, 'P': 1, 'O': 2, 'F': 1}}","[('SALET', '20000'), ('SPINY', '22000'), ('SPOSH', '22200'), ('SPOOF', '22222'), None, None]",True
Constraints,4.129948139190674,4,"{'answer': 'REHAB', 'letters': {'R': 1, 'E': 1, 'H': 1, 'A': 1, 'B': 1}}","[('TRACE', '01101'), ('WARED', '01110'), ('BEGAR', '12021'), ('REHAB', '22222'), None, None]",True
Constraints,4.187829971313477,4,"{'answer': 'RAINY', 'letters': {'R': 1, 'A': 1, 'I': 1, 'N': 1, 'Y': 1}}","[('SALET', '02000'), ('MANIC', '02110'), ('BAIRN', '02211'), ('RAINY', '22222'), None, None]",True
Constraints,4.114037752151489,4,"{'answer': 'DRIFT', 'letters': {'D': 1, 'R': 1, 'I': 1, 'F': 1, 'T': 1}}","[('SALET', '00002'), ('DICHT', '21002'), ('DRIPT', '22202'), ('DRIFT', '22222'), None, None]",True
Constraints,6.12498664855957,5,"{'answer': 'SPOKE', 'letters': {'S': 1, 'P': 1, 'O': 1, 'K': 1, 'E': 1}}","[('SALET', '20010'), ('SKEGS', '21100'), ('SEKOS', '21110'), ('SNOKE', '20222'), ('SPOKE', '22222'), None]",True
Constraints,5.240882396697998,5,"{'answer': 'READY', 'letters': {'R': 1, 'E': 1, 'A': 1, 'D': 1, 'Y': 1}}","[('SALET', '01010'), ('ABEAR', '10101'), ('REPAY', '22012'), ('REAMY', '22202'), ('READY', '22222'), None]",True
Constraints,7.2692811489105225,5,"{'answer': 'SOUTH', 'letters': {'S': 1, 'O': 1, 'U': 1, 'T': 1, 'H': 1}}","[('TRACE', '10000'), ('DITSY', '00110'), ('STOBS', '21100'), ('SOUTS', '22220'), ('SOUTH', '22222'), None]",True
Constraints,6.15539026260376,6,"{'answer': 'COUNT', 'letters': {'C': 1, 'O': 1, 'U': 1, 'N': 1, 'T': 1}}","[('SALET', '00002'), ('OOBIT', '10002'), ('CHOTT', '20110'), ('COMPT', '22002'), ('COURT', '22202'), ('COUNT', '22222')]",True
Constraints,4.078030586242676,3,"{'answer': 'STUDY', 'letters': {'S': 1, 'T': 1, 'U': 1, 'D': 1, 'Y': 1}}","[('SALET', '20001'), ('STUFF', '22200'), ('STUDY', '22222'), None, None, None]",True
Constraints,4.213987350463867,4,"{'answer': 'SOUTH', 'letters': {'S': 1, 'O': 1, 'U': 1, 'T': 1, 'H': 1}}","[('TRACE', '10000'), ('STIVY', '21000'), ('SMOOT', '20101'), ('SOUTH', '22222'), None, None]",True
Constraints,3.079852342605591,3,"{'answer': 'EXCEL', 'letters': {'E': 2, 'X': 1, 'C': 1, 'L': 1}}","[('TRACE', '00011'), ('SICES', '00220'), ('EXCEL', '22222'), None, None, None]",True
Constraints,7.132512807846069,4,"{'answer': 'TASTY', 'letters': {'T': 2, 'A': 1, 'S': 1, 'Y': 1}}","[('SALET', '12001'), ('TABUS', '22001'), ('TAISH', '22010'), ('TASTY', '22222'), None, None]",True
Constraints,4.340255260467529,4,"{'answer': 'WHICH', 'letters': {'W': 1, 'H': 2, 'I': 1, 'C': 1}}","[('SALET', '00000'), ('ZHOMO', '02000'), ('CHUNK', '12000'), ('WHICH', '22222'), None, None]",True
Constraints,6.292166709899902,6,"{'answer': 'IONIC', 'letters': {'I': 2, 'O': 1, 'N': 1, 'C': 1}}","[('SALET', '00000'), ('NOOKY', '12000'), ('POWND', '02010'), ('MORON', '02001'), ('CONCH', '12200'), ('IONIC', '22222')]",True
Constraints,4.113312721252441,4,"{'answer': 'BANAL', 'letters': {'B': 1, 'A': 2, 'N': 1, 'L': 1}}","[('SALET', '02100'), ('CAULD', '02010'), ('LABIA', '12101'), ('BANAL', '22222'), None, None]",True
Constraints,8.576546907424927,6,"{'answer': 'JUMPY', 'letters': {'J': 1, 'U': 1, 'M': 1, 'P': 1, 'Y': 1}}","[('TRACE', '00000'), ('NODUS', '00010'), ('FLUKY', '00102'), ('YUPPY', '12100'), ('PUGGY', '12002'), ('BUMPY', '02222')]",False
Constraints,4.3017356395721436,4,"{'answer': 'WIDOW', 'letters': {'W': 2, 'I': 1, 'D': 1, 'O': 1}}","[('SALET', '00000'), ('BODHI', '01201'), ('NIDOR', '02220'), ('WIDOW', '22222'), None, None]",True
Constraints,6.104825973510742,6,"{'answer': 'TASTE', 'letters': {'T': 2, 'A': 1, 'S': 1, 'E': 1}}","[('TRACE', '20102'), ('TASSE', '22202'), ('TASSE', '22202'), ('TASSE', '22202'), ('TASSE', '22202'), ('TASTE', '22222')]",True
Constraints,5.230727195739746,5,"{'answer': 'SHUNT', 'letters': {'S': 1, 'H': 1, 'U': 1, 'N': 1, 'T': 1}}","[('TRACE', '10000'), ('FUSTS', '01110'), ('STUDS', '21200'), ('SLUIT', '20202'), ('SHUNT', '22222'), None]",True
Constraints,7.13415002822876,6,"{'answer': 'HAZEL', 'letters': {'H': 1, 'A': 1, 'Z': 1, 'E': 1, 'L': 1}}","[('SALET', '02120'), ('LAMER', '12020'), ('GAVEL', '02022'), ('BABEL', '02022'), ('PANEL', '02022'), ('HAZEL', '22222')]",True
Constraints,6.116459369659424,4,"{'answer': 'SPICY', 'letters': {'S': 1, 'P': 1, 'I': 1, 'C': 1, 'Y': 1}}","[('TRACE', '00020'), ('MOOCH', '00020'), ('KLICK', '00220'), ('SPICY', '22222'), None, None]",True
Constraints,5.095848560333252,5,"{'answer': 'PLATE', 'letters': {'P': 1, 'L': 1, 'A': 1, 'T': 1, 'E': 1}}","[('TRACE', '10202'), ('SKATE', '00222'), ('AGATE', '10022'), ('BLATE', '02222'), ('PLATE', '22222'), None]",True
Constraints,2.0743966102600098,2,"{'answer': 'TRIAD', 'letters': {'T': 1, 'R': 1, 'I': 1, 'A': 1, 'D': 1}}","[('SALET', '01001'), ('TRIAD', '22222'), None, None, None, None]",True
Constraints,6.126669406890869,6,"{'answer': 'FRIED', 'letters': {'F': 1, 'R': 1, 'I': 1, 'E': 1, 'D': 1}}","[('TRACE', '02001'), ('BREED', '02102'), ('URNED', '02022'), ('IRKED', '12022'), ('WRIED', '02222'), ('PRIED', '02222')]",False
Constraints,5.547217130661011,4,"{'answer': 'DOUGH', 'letters': {'D': 1, 'O': 1, 'U': 1, 'G': 1, 'H': 1}}","[('TRACE', '00000'), ('DOWDS', '22000'), ('DOOMY', '22000'), ('DOUGH', '22222'), None, None]",True
Constraints,5.275731801986694,5,"{'answer': 'SENSE', 'letters': {'S': 2, 'E': 2, 'N': 1}}","[('TRACE', '00002'), ('HOWBE', '00002'), ('GLIME', '00002'), ('FESSE', '02122'), ('SENSE', '22222'), None]",True
Constraints,6.597201347351074,6,"{'answer': 'SALLY', 'letters': {'S': 1, 'A': 1, 'L': 2, 'Y': 1}}","[('TRACE', '00100'), ('POWAN', '00010'), ('MAUBY', '02002'), ('FAFFY', '02002'), ('SASSY', '22002'), ('SADLY', '22022')]",False
Constraints,6.348028182983398,6,"{'answer': 'WISER', 'letters': {'W': 1, 'I': 1, 'S': 1, 'E': 1, 'R': 1}}","[('TRACE', '01001'), ('MEREL', '01100'), ('OYERS', '00111'), ('SIXER', '12022'), ('RISER', '12220'), ('WISER', '22222')]",True
Constraints,4.084128379821777,4,"{'answer': 'HEART', 'letters': {'H': 1, 'E': 1, 'A': 1, 'R': 1, 'T': 1}}","[('TRACE', '11201'), ('FEART', '02222'), ('PEART', '02222'), ('HEART', '22222'), None, None]",True
Constraints,6.091557025909424,5,"{'answer': 'WATCH', 'letters': {'W': 1, 'A': 1, 'T': 1, 'C': 1, 'H': 1}}","[('TRACE', '10120'), ('ATOCS', '11020'), ('NATCH', '02222'), ('BATCH', '02222'), ('WATCH', '22222'), None]",True
Constraints,7.309612512588501,5,"{'answer': 'GNOME', 'letters': {'G': 1, 'N': 1, 'O': 1, 'M': 1, 'E': 1}}","[('TRACE', '00002'), ('SPIDE', '00002'), ('GLEBE', '20100'), ('GUNGE', '20102'), ('GNOME', '22222'), None]",True
Constraints,5.3229100704193115,5,"{'answer': 'FIZZY', 'letters': {'F': 1, 'I': 1, 'Z': 2, 'Y': 1}}","[('SALET', '00000'), ('DURZI', '00021'), ('BIZZO', '02220'), ('MIZZY', '02222'), ('FIZZY', '22222'), None]",True
Constraints,6.175920486450195,3,"{'answer': 'GAMUT', 'letters': {'G': 1, 'A': 1, 'M': 1, 'U': 1, 'T': 1}}","[('TRACE', '10100'), ('SHOAT', '00012'), ('GAMUT', '22222'), None, None, None]",True
Constraints,8.139487981796265,4,"{'answer': 'TREAD', 'letters': {'T': 1, 'R': 1, 'E': 1, 'A': 1, 'D': 1}}","[('SALET', '01011'), ('RETIA', '11101'), ('CRATE', '02111'), ('TREAD', '22222'), None, None]",True
Constraints,5.312672853469849,5,"{'answer': 'BEECH', 'letters': {'B': 1, 'E': 2, 'C': 1, 'H': 1}}","[('SALET', '00010'), ('BROME', '20001'), ('BENNI', '22000'), ('BEEFY', '22200'), ('BEECH', '22222'), None]",True
Constraints,7.164113521575928,5,"{'answer': 'CHOCK', 'letters': {'C': 2, 'H': 1, 'O': 1, 'K': 1}}","[('TRACE', '00020'), ('PLUCK', '00022'), ('KNOCK', '10220'), ('SMOCK', '00222'), ('CHOCK', '22222'), None]",True
Constraints,4.114251375198364,4,"{'answer': 'DIRTY', 'letters': {'D': 1, 'I': 1, 'R': 1, 'T': 1, 'Y': 1}}","[('TRACE', '11000'), ('ROSTI', '10021'), ('GIRTH', '02220'), ('DIRTY', '22222'), None, None]",True
Constraints,5.095617055892944,4,"{'answer': 'USAGE', 'letters': {'U': 1, 'S': 1, 'A': 1, 'G': 1, 'E': 1}}","[('TRACE', '00202'), ('AGAVE', '11002'), ('GLAZE', '10202'), ('USAGE', '22222'), None, None]",True
Constraints,6.1416192054748535,5,"{'answer': 'FERAL', 'letters': {'F': 1, 'E': 1, 'R': 1, 'A': 1, 'L': 1}}","[('SALET', '01110'), ('ANCLE', '10011'), ('IDEAL', '00122'), ('REGAL', '12022'), ('FERAL', '22222'), None]",True
Constraints,6.079274892807007,5,"{'answer': 'PASTE', 'letters': {'P': 1, 'A': 1, 'S': 1, 'T': 1, 'E': 1}}","[('SALET', '12011'), ('HAETS', '02121'), ('TASTE', '12202'), ('CASTE', '02222'), ('PASTE', '22222'), None]",True
Constraints,9.363556623458862,6,"{'answer': 'CROUP', 'letters': {'C': 1, 'R': 1, 'O': 1, 'U': 1, 'P': 1}}","[('SALET', '00000'), ('CONDO', '21000'), ('CROOK', '22200'), ('CROCI', '22200'), ('CROMB', '22200'), ('CROUP', '22222')]",True
Constraints,3.0620574951171875,3,"{'answer': 'CHIDE', 'letters': {'C': 1, 'H': 1, 'I': 1, 'D': 1, 'E': 1}}","[('TRACE', '00012'), ('SOCLE', '00102'), ('CHIDE', '22222'), None, None, None]",True
Constraints,4.20771861076355,4,"{'answer': 'OAKEN', 'letters': {'O': 1, 'A': 1, 'K': 1, 'E': 1, 'N': 1}}","[('TRACE', '00101'), ('WALED', '02020'), ('OAVES', '22020'), ('OAKEN', '22222'), None, None]",True
Constraints,6.294584274291992,6,"{'answer': 'BORNE', 'letters': {'B': 1, 'O': 1, 'R': 1, 'N': 1, 'E': 1}}","[('SALET', '00010'), ('PRIME', '01002'), ('OCHRE', '10012'), ('FORGE', '02202'), ('BORDE', '22202'), ('BORNE', '22222')]",True
Constraints,4.086372137069702,4,"{'answer': 'SKATE', 'letters': {'S': 1, 'K': 1, 'A': 1, 'T': 1, 'E': 1}}","[('TRACE', '10202'), ('STALE', '21202'), ('SPATE', '20222'), ('SKATE', '22222'), None, None]",True
Constraints,5.158228635787964,5,"{'answer': 'BREAD', 'letters': {'B': 1, 'R': 1, 'E': 1, 'A': 1, 'D': 1}}","[('SALET', '01010'), ('BRAZE', '22101'), ('BREAM', '22220'), ('BREAK', '22220'), ('BREAD', '22222'), None]",True
Constraints,8.184250354766846,6,"{'answer': 'REPEL', 'letters': {'R': 1, 'E': 2, 'P': 1, 'L': 1}}","[('SALET', '00120'), ('GIBEL', '00022'), ('MODEL', '00022'), ('CUPEL', '00222'), ('EXPEL', '10222'), ('REPEL', '22222')]",True
Constraints,4.356040000915527,4,"{'answer': 'PRIOR', 'letters': {'P': 1, 'R': 2, 'I': 1, 'O': 1}}","[('SALET', '00000'), ('CONVO', '01000'), ('FIBRO', '01011'), ('PRIOR', '22222'), None, None]",True
Constraints,3.4546077251434326,3,"{'answer': 'VINYL', 'letters': {'V': 1, 'I': 1, 'N': 1, 'Y': 1, 'L': 1}}","[('TRACE', '00000'), ('PIOYS', '02020'), ('VINYL', '22222'), None, None, None]",True
Constraints,6.10371994972229,6,"{'answer': 'VALUE', 'letters': {'V': 1, 'A': 1, 'L': 1, 'U': 1, 'E': 1}}","[('SALET', '02210'), ('VALVE', '22202'), ('VALVE', '22202'), ('VALVE', '22202'), ('VALVE', '22202'), ('VALUE', '22222')]",True
Constraints,5.085595607757568,4,"{'answer': 'TULLE', 'letters': {'T': 1, 'U': 1, 'L': 2, 'E': 1}}","[('TRACE', '20002'), ('TITLE', '20022'), ('TUPLE', '22022'), ('TULLE', '22222'), None, None]",True
Constraints,6.485262632369995,5,"{'answer': 'ELBOW', 'letters': {'E': 1, 'L': 1, 'B': 1, 'O': 1, 'W': 1}}","[('TRACE', '00001'), ('OXIES', '10010'), ('DEMOB', '01021'), ('EBOOK', '21100'), ('ELBOW', '22222'), None]",True
Constraints,7.272590160369873,6,"{'answer': 'FURRY', 'letters': {'F': 1, 'U': 1, 'R': 2, 'Y': 1}}","[('TRACE', '01000'), ('PORIN', '00200'), ('BURBS', '02200'), ('LURRY', '02222'), ('MURRY', '02222'), ('HURRY', '02222')]",False
Constraints,4.228997230529785,4,"{'answer': 'SIEGE', 'letters': {'S': 1, 'I': 1, 'E': 2, 'G': 1}}","[('TRACE', '00002'), ('DOWIE', '00012'), ('SIEVE', '22202'), ('SIEGE', '22222'), None, None]",True
Constraints,5.243801832199097,5,"{'answer': 'SPASM', 'letters': {'S': 2, 'P': 1, 'A': 1, 'M': 1}}","[('TRACE', '00200'), ('SWASH', '20220'), ('KVASS', '00221'), ('MIASM', '10220'), ('SPASM', '22222'), None]",True
Constraints,4.100028991699219,4,"{'answer': 'CAUSE', 'letters': {'C': 1, 'A': 1, 'U': 1, 'S': 1, 'E': 1}}","[('TRACE', '00112'), ('ACKEE', '11010'), ('CANOE', '22002'), ('CAUSE', '22222'), None, None]",True
Constraints,6.21079421043396,6,"{'answer': 'RARER', 'letters': {'R': 3, 'A': 1, 'E': 1}}","[('SALET', '02020'), ('HAVEN', '02020'), ('PACED', '02020'), ('GAGER', '02022'), ('WAKER', '02022'), ('MAZER', '02022')]",False
Constraints,8.15401577949524,6,"{'answer': 'FLUTE', 'letters': {'F': 1, 'L': 1, 'U': 1, 'T': 1, 'E': 1}}","[('SALET', '00111'), ('LEFTE', '11120'), ('FLOTE', '22022'), ('FLYTE', '22022'), ('FLITE', '22022'), ('FLUTE', '22222')]",True
Constraints,8.203760623931885,6,"{'answer': 'PIANO', 'letters': {'P': 1, 'I': 1, 'A': 1, 'N': 1, 'O': 1}}","[('TRACE', '00200'), ('UNAIS', '01210'), ('VIAND', '02220'), ('KIANG', '02220'), ('LIANA', '02220'), ('PIANI', '22220')]",False
Constraints,5.071266174316406,5,"{'answer': 'PANEL', 'letters': {'P': 1, 'A': 1, 'N': 1, 'E': 1, 'L': 1}}","[('SALET', '02120'), ('LAMED', '12020'), ('BABEL', '02022'), ('CAVEL', '02022'), ('PANEL', '22222'), None]",True
Constraints,4.065004348754883,4,"{'answer': 'STOCK', 'letters': {'S': 1, 'T': 1, 'O': 1, 'C': 1, 'K': 1}}","[('TRACE', '10020'), ('HITCH', '00120'), ('MULCT', '00021'), ('STOCK', '22222'), None, None]",True
Constraints,3.1393678188323975,3,"{'answer': 'PAYEE', 'letters': {'P': 1, 'A': 1, 'Y': 1, 'E': 2}}","[('SALET', '02020'), ('MAZED', '02020'), ('PAYEE', '22222'), None, None, None]",True
Constraints,5.2201080322265625,5,"{'answer': 'SPILT', 'letters': {'S': 1, 'P': 1, 'I': 1, 'L': 1, 'T': 1}}","[('TRACE', '10000'), ('SMOOT', '20002'), ('STINT', '21200'), ('SHIST', '20202'), ('SPILT', '22222'), None]",True
Constraints,4.117836952209473,4,"{'answer': 'FAITH', 'letters': {'F': 1, 'A': 1, 'I': 1, 'T': 1, 'H': 1}}","[('SALET', '02001'), ('RATOO', '02100'), ('TANGI', '12001'), ('FAITH', '22222'), None, None]",True
Constraints,4.160257339477539,4,"{'answer': 'MOTIF', 'letters': {'M': 1, 'O': 1, 'T': 1, 'I': 1, 'F': 1}}","[('SALET', '00001'), ('POUTY', '02010'), ('TONDO', '12000'), ('MOTIF', '22222'), None, None]",True
Constraints,7.350265979766846,6,"{'answer': 'NICHE', 'letters': {'N': 1, 'I': 1, 'C': 1, 'H': 1, 'E': 1}}","[('SALET', '00010'), ('JUVIE', '00012'), ('PRIDE', '00102'), ('WINZE', '02102'), ('EIGNE', '12010'), ('NICHE', '22222')]",True
Constraints,8.20300030708313,4,"{'answer': 'TIPSY', 'letters': {'T': 1, 'I': 1, 'P': 1, 'S': 1, 'Y': 1}}","[('SALET', '10001'), ('TRUSS', '20020'), ('TOWSY', '20022'), ('TIPSY', '22222'), None, None]",True
Constraints,4.118640184402466,4,"{'answer': 'LEPER', 'letters': {'L': 1, 'E': 2, 'P': 1, 'R': 1}}","[('SALET', '00120'), ('YOKEL', '00021'), ('PLIED', '11020'), ('LEPER', '22222'), None, None]",True
Constraints,5.247798442840576,5,"{'answer': 'BAWDY', 'letters': {'B': 1, 'A': 1, 'W': 1, 'D': 1, 'Y': 1}}","[('SALET', '02000'), ('NAPPY', '02002'), ('YABBY', '12100'), ('BARDY', '22022'), ('BAWDY', '22222'), None]",True
Constraints,6.175116539001465,6,"{'answer': 'QUOTE', 'letters': {'Q': 1, 'U': 1, 'O': 1, 'T': 1, 'E': 1}}","[('SALET', '00011'), ('CHUTE', '00122'), ('BUTTE', '02102'), ('QUITE', '22022'), ('QUYTE', '22022'), ('QUOTE', '22222')]",True
Constraints,5.2239508628845215,5,"{'answer': 'DELAY', 'letters': {'D': 1, 'E': 1, 'L': 1, 'A': 1, 'Y': 1}}","[('TRACE', '00101'), ('KAWED', '01011'), ('ZEDAS', '02120'), ('DENAY', '22022'), ('DELAY', '22222'), None]",True
Constraints,5.492969989776611,5,"{'answer': 'SLUSH', 'letters': {'S': 2, 'L': 1, 'U': 1, 'H': 1}}","[('TRACE', '00000'), ('DUMPY', '01000'), ('BOUNS', '00201'), ('FLUSH', '02222'), ('SLUSH', '22222'), None]",True
Constraints,3.0847201347351074,3,"{'answer': 'SOWER', 'letters': {'S': 1, 'O': 1, 'W': 1, 'E': 1, 'R': 1}}","[('SALET', '20020'), ('SEWED', '21200'), ('SOWER', '22222'), None, None, None]",True
Constraints,4.061556100845337,4,"{'answer': 'LEECH', 'letters': {'L': 1, 'E': 2, 'C': 1, 'H': 1}}","[('TRACE', '00021'), ('HEUCH', '12020'), ('KEECH', '02222'), ('LEECH', '22222'), None, None]",True
Constraints,3.0731892585754395,3,"{'answer': 'AMUSE', 'letters': {'A': 1, 'M': 1, 'U': 1, 'S': 1, 'E': 1}}","[('SALET', '11010'), ('MEANS', '11101'), ('AMUSE', '22222'), None, None, None]",True
Constraints,6.218407869338989,6,"{'answer': 'GAYER', 'letters': {'G': 1, 'A': 1, 'Y': 1, 'E': 1, 'R': 1}}","[('SALET', '02020'), ('KANEH', '02020'), ('PARER', '02120'), ('RAVEY', '12021'), ('YAGER', '12122'), ('GAYER', '22222')]",True
Constraints,3.0568833351135254,3,"{'answer': 'TRUCK', 'letters': {'T': 1, 'R': 1, 'U': 1, 'C': 1, 'K': 1}}","[('TRACE', '22020'), ('TROCK', '22022'), ('TRUCK', '22222'), None, None, None]",True
Constraints,6.198774576187134,6,"{'answer': 'RIVAL', 'letters': {'R': 1, 'I': 1, 'V': 1, 'A': 1, 'L': 1}}","[('SALET', '01100'), ('QUALM', '00110'), ('CLOAK', '01020'), ('PYGAL', '00022'), ('BINAL', '02022'), ('RIVAL', '22222')]",True
Constraints,6.120225191116333,4,"{'answer': 'SCRUB', 'letters': {'S': 1, 'C': 1, 'R': 1, 'U': 1, 'B': 1}}","[('TRACE', '01010'), ('CORNI', '10200'), ('SCRUM', '22220'), ('SCRUB', '22222'), None, None]",True
Constraints,4.186943054199219,4,"{'answer': 'LEERY', 'letters': {'L': 1, 'E': 2, 'R': 1, 'Y': 1}}","[('TRACE', '01001'), ('RUDES', '10010'), ('BERYL', '02111'), ('LEERY', '22222'), None, None]",True
Constraints,7.195289611816406,5,"{'answer': 'FAUNA', 'letters': {'F': 1, 'A': 2, 'U': 1, 'N': 1}}","[('SALET', '02000'), ('NAIAD', '12010'), ('HANKY', '02100'), ('CAPON', '02001'), ('FAUNA', '22222'), None]",True
Constraints,5.117814540863037,3,"{'answer': 'UNITE', 'letters': {'U': 1, 'N': 1, 'I': 1, 'T': 1, 'E': 1}}","[('SALET', '00011'), ('UNETH', '22120'), ('UNITE', '22222'), None, None, None]",True
Constraints,6.286335229873657,6,"{'answer': 'RAINY', 'letters': {'R': 1, 'A': 1, 'I': 1, 'N': 1, 'Y': 1}}","[('SALET', '02000'), ('YAPOK', '12000'), ('MAMMY', '02002'), ('FADDY', '02002'), ('NANCY', '12002'), ('BARNY', '02122')]",False
Constraints,7.234862565994263,6,"{'answer': 'DOZEN', 'letters': {'D': 1, 'O': 1, 'Z': 1, 'E': 1, 'N': 1}}","[('SALET', '00020'), ('DIKED', '20020'), ('DUPER', '20020'), ('DOXED', '22020'), ('DOYEN', '22022'), ('DOZEN', '22222')]",True
Constraints,6.3250956535339355,6,"{'answer': 'CACAO', 'letters': {'C': 2, 'A': 2, 'O': 1}}","[('SALET', '02000'), ('VARIA', '02001'), ('GAMMY', '02000'), ('NAWAB', '02020'), ('QAJAQ', '02020'), ('CACAO', '22222')]",True
Constraints,6.104817628860474,6,"{'answer': 'TONAL', 'letters': {'T': 1, 'O': 1, 'N': 1, 'A': 1, 'L': 1}}","[('SALET', '01101'), ('TYPAL', '20022'), ('TIDAL', '20022'), ('TOTAL', '22022'), ('TOTAL', '22022'), ('TONAL', '22222')]",True
Constraints,5.297124147415161,5,"{'answer': 'BRIEF', 'letters': {'B': 1, 'R': 1, 'I': 1, 'E': 1, 'F': 1}}","[('SALET', '00020'), ('JOKED', '00020'), ('CUBER', '00121'), ('BREEM', '22100'), ('BRIEF', '22222'), None]",True
Constraints,4.201554298400879,4,"{'answer': 'MEDAL', 'letters': {'M': 1, 'E': 1, 'D': 1, 'A': 1, 'L': 1}}","[('TRACE', '00101'), ('GAPED', '01011'), ('MEDIA', '22201'), ('MEDAL', '22222'), None, None]",True
Constraints,8.355725288391113,6,"{'answer': 'FLANK', 'letters': {'F': 1, 'L': 1, 'A': 1, 'N': 1, 'K': 1}}","[('SALET', '01100'), ('MODAL', '00011'), ('ALULA', '12000'), ('CLACH', '02200'), ('BLAIN', '02201'), ('KLANG', '12220')]",False
Constraints,6.194448232650757,6,"{'answer': 'QUAKE', 'letters': {'Q': 1, 'U': 1, 'A': 1, 'K': 1, 'E': 1}}","[('SALET', '01010'), ('AHEAP', '10100'), ('BEANY', '01200'), ('EVADE', '10200'), ('IMAGE', '00202'), ('CRARE', '00202')]",False
Constraints,8.158685207366943,6,"{'answer': 'SPORT', 'letters': {'S': 1, 'P': 1, 'O': 1, 'R': 1, 'T': 1}}","[('TRACE', '11000'), ('ROWTH', '11010'), ('STORY', '21220'), ('SNORT', '20222'), ('SKORT', '20222'), ('SPORT', '22222')]",True
Constraints,6.356913089752197,6,"{'answer': 'PRIMO', 'letters': {'P': 1, 'R': 1, 'I': 1, 'M': 1, 'O': 1}}","[('SALET', '00000'), ('FUNGI', '00001'), ('KIDDY', '01000'), ('COMIX', '01110'), ('IMPRO', '11112'), ('PRIMO', '22222')]",True
Constraints,7.547494173049927,5,"{'answer': 'FUZZY', 'letters': {'F': 1, 'U': 1, 'Z': 2, 'Y': 1}}","[('TRACE', '00000'), ('BUNGY', '02002'), ('DUSKY', '02002'), ('FUFFY', '22002'), ('FUZZY', '22222'), None]",True
Constraints,4.233730316162109,4,"{'answer': 'BLOKE', 'letters': {'B': 1, 'L': 1, 'O': 1, 'K': 1, 'E': 1}}","[('TRACE', '00002'), ('ULZIE', '02002'), ('BLYPE', '22002'), ('BLOKE', '22222'), None, None]",True
